Time (x5 s) - Plot 0	P (mbar) - Plot 0	
5234	1587	
5235	1587	
5236	1587	
5237	1587	
5238	1587	
5239	1587.1	
5240	1587	
5241	1587.1	
5242	1587	
5243	1587.1	
5244	1587.1	
5245	1587.1	
5246	1587	
5247	1587.1	
5248	1587	
5249	1587.1	
5250	1587.1	
5251	1587.1	
5252	1587	
5253	1587.1	
5254	1587.1	
5255	1587	
5256	1587	
5257	1587.1	
5258	1587.1	
5259	1587	
5260	1587.1	
5261	1587.1	
5262	1587.1	
5263	1587.1	
5264	1587.1	
5265	1587.1	
5266	1587.1	
5267	1587.1	
5268	1587.1	
5269	1587.1	
5270	1587.1	
5271	1587	
5272	1587	
5273	1587	
5274	1587	
5275	1587	
5276	1587	
5277	1587	
5278	1587	
5279	1587	
5280	1586.9	
5281	1587	
5282	1587	
5283	1586.9	
5284	1586.9	
5285	1587	
5286	1586.9	
5287	1587	
5288	1586.9	
5289	1586.9	
5290	1586.9	
5291	1586.9	
5292	1586.9	
5293	1586.9	
5294	1586.9	
5295	1586.9	
5296	1587	
5297	1586.9	
5298	1586.8	
5299	1586.8	
5300	1586.8	
5301	1586.8	
5302	1586.9	
5303	1586.9	
5304	1586.8	
5305	1586.8	
5306	1586.9	
5307	1586.8	
5308	1586.9	
5309	1586.7	
5310	1586.8	
5311	1586.7	
5312	1586.7	
5313	1586.8	
5314	1586.7	
5315	1586.8	
5316	1586.8	
5317	1586.7	
5318	1586.7	
5319	1586.7	
5320	1586.6	
5321	1586.7	
5322	1586.7	
5323	1586.6	
5324	1586.6	
5325	1586.6	
5326	1586.6	
5327	1586.6	
5328	1586.6	
5329	1586.6	
5330	1586.6	
5331	1586.5	
5332	1586.6	
5333	1586.6	
5334	1586.4	
5335	1586.4	
5336	1586.5	
5337	1586.5	
5338	1586.4	
5339	1586.5	
5340	1586.4	
5341	1586.5	
5342	1586.4	
5343	1586.3	
5344	1586.3	
5345	1586.4	
5346	1586.3	
5347	1586.3	
5348	1586.3	
5349	1586.2	
5350	1586.3	
5351	1586.2	
5352	1586.3	
5353	1586.2	
5354	1586.3	
5355	1586.1	
5356	1586.2	
5357	1586.1	
5358	1586.1	
5359	1586.1	
5360	1586.1	
5361	1586	
5362	1586.1	
5363	1586	
5364	1586	
5365	1585.9	
5366	1585.9	
5367	1585.9	
5368	1585.9	
5369	1586	
5370	1585.9	
5371	1585.9	
5372	1585.8	
5373	1585.9	
5374	1585.8	
5375	1585.8	
5376	1585.8	
5377	1585.7	
5378	1585.7	
5379	1585.7	
5380	1585.7	
5381	1585.7	
5382	1585.7	
5383	1585.6	
5384	1585.6	
5385	1585.6	
5386	1585.6	
5387	1585.6	
5388	1585.5	
5389	1585.6	
5390	1585.4	
5391	1585.5	
5392	1585.6	
5393	1585.5	
5394	1585.4	
5395	1585.5	
5396	1585.4	
5397	1585.4	
5398	1585.4	
5399	1585.4	
5400	1585.4	
5401	1585.4	
5402	1585.3	
5403	1585.4	
5404	1585.4	
5405	1585.4	
5406	1585.3	
5407	1585.4	
5408	1585.4	
5409	1585.4	
5410	1585.3	
5411	1585.4	
5412	1585.4	
5413	1585.4	
5414	1585.3	
5415	1585.4	
5416	1585.4	
5417	1585.4	
5418	1585.4	
5419	1585.5	
5420	1585.5	
5421	1585.4	
5422	1585.4	
5423	1585.5	
5424	1585.4	
5425	1585.5	
5426	1585.5	
5427	1585.6	
5428	1585.6	
5429	1585.6	
5430	1585.6	
5431	1585.7	
5432	1585.6	
5433	1585.7	
5434	1585.8	
5435	1585.7	
5436	1585.7	
5437	1585.8	
5438	1585.9	
5439	1585.9	
5440	1585.8	
5441	1585.9	
5442	1585.9	
5443	1585.9	
5444	1586	
5445	1585.9	
5446	1586	
5447	1586	
5448	1586	
5449	1586	
5450	1586.1	
5451	1586.1	
5452	1586.1	
5453	1586.1	
5454	1586.2	
5455	1586.2	
5456	1586.2	
5457	1586.2	
5458	1586.3	
5459	1586.2	
5460	1586.3	
5461	1586.2	
5462	1586.3	
5463	1586.3	
5464	1586.3	
5465	1586.3	
5466	1586.4	
5467	1586.4	
5468	1586.3	
5469	1586.4	
5470	1586.3	
5471	1586.4	
5472	1586.4	
5473	1586.4	
5474	1586.4	
5475	1586.5	
5476	1586.5	
5477	1586.5	
5478	1586.5	
5479	1586.5	
5480	1586.6	
5481	1586.6	
5482	1586.6	
5483	1586.6	
5484	1586.6	
5485	1586.7	
5486	1586.6	
5487	1586.6	
5488	1586.6	
5489	1586.7	
5490	1586.7	
5491	1586.6	
5492	1586.6	
5493	1586.5	
5494	1586.6	
5495	1586.6	
5496	1586.5	
5497	1586.7	
5498	1586.6	
5499	1586.7	
5500	1586.6	
5501	1586.6	
5502	1586.7	
5503	1586.7	
5504	1586.5	
5505	1586.6	
5506	1586.6	
5507	1586.6	
5508	1586.7	
5509	1586.6	
5510	1586.6	
5511	1586.6	
5512	1586.5	
5513	1586.6	
5514	1586.5	
5515	1586.6	
5516	1586.6	
5517	1586.7	
5518	1586.7	
5519	1586.5	
5520	1586.6	
5521	1586.6	
5522	1586.6	
5523	1586.6	
5524	1586.6	
5525	1586.6	
5526	1586.5	
5527	1586.6	
5528	1586.6	
5529	1586.6	
5530	1586.6	
5531	1586.5	
5532	1586.6	
5533	1586.5	
5534	1586.6	
5535	1586.5	
5536	1586.4	
5537	1586.5	
5538	1586.5	
5539	1586.5	
5540	1586.4	
5541	1586.5	
5542	1586.5	
5543	1586.5	
5544	1586.5	
5545	1586.4	
5546	1586.4	
5547	1586.3	
5548	1586.5	
5549	1586.4	
5550	1586.4	
5551	1586.3	
5552	1586.4	
5553	1586.3	
5554	1586.3	
5555	1586.3	
5556	1586.3	
5557	1586.3	
5558	1586.2	
5559	1586.2	
5560	1586.2	
5561	1586.2	
5562	1586.2	
5563	1586.2	
5564	1586.1	
5565	1586.1	
5566	1586.1	
5567	1586.1	
5568	1586.1	
5569	1586.1	
5570	1585.9	
5571	1586.1	
5572	1586	
5573	1586	
5574	1586	
5575	1586	
5576	1586	
5577	1585.9	
5578	1586	
5579	1586	
5580	1586	
5581	1585.9	
5582	1585.9	
5583	1585.9	
5584	1585.9	
5585	1585.9	
5586	1585.9	
5587	1585.8	
5588	1585.9	
5589	1585.9	
5590	1585.8	
5591	1585.8	
5592	1585.7	
5593	1585.7	
5594	1585.7	
5595	1585.7	
5596	1585.7	
5597	1585.7	
5598	1585.7	
5599	1585.7	
5600	1585.7	
5601	1585.7	
5602	1585.7	
5603	1585.7	
5604	1585.6	
5605	1585.6	
5606	1585.6	
5607	1585.6	
5608	1585.6	
5609	1585.5	
5610	1585.6	
5611	1585.6	
5612	1585.5	
5613	1585.4	
5614	1585.5	
5615	1585.4	
5616	1585.3	
5617	1585.3	
5618	1585.4	
5619	1585.2	
5620	1585.3	
5621	1585.2	
5622	1585.2	
5623	1585.3	
5624	1585.3	
5625	1585.2	
5626	1585.2	
5627	1585.1	
5628	1585.2	
5629	1585.1	
5630	1585.1	
5631	1585.1	
5632	1585.1	
5633	1585.1	
5634	1585	
5635	1585.1	
5636	1585.1	
5637	1585	
5638	1585.1	
5639	1585	
5640	1585.1	
5641	1584.9	
5642	1585	
5643	1584.9	
5644	1584.8	
5645	1584.9	
5646	1584.8	
5647	1584.8	
5648	1584.9	
5649	1584.8	
5650	1584.8	
5651	1584.8	
5652	1584.7	
5653	1584.8	
5654	1584.8	
5655	1584.8	
5656	1584.8	
5657	1584.8	
5658	1584.8	
5659	1584.8	
5660	1584.8	
5661	1584.7	
5662	1584.8	
5663	1584.8	
5664	1584.8	
5665	1584.8	
5666	1584.7	
5667	1584.8	
5668	1584.8	
5669	1584.8	
5670	1584.8	
5671	1584.8	
5672	1584.8	
5673	1584.9	
5674	1584.8	
5675	1584.8	
5676	1584.9	
5677	1584.8	
5678	1584.9	
5679	1585	
5680	1584.8	
5681	1585	
5682	1584.9	
5683	1585	
5684	1585	
5685	1585	
5686	1585.1	
5687	1585.1	
5688	1585.2	
5689	1585.1	
5690	1585.2	
5691	1585.2	
5692	1585.2	
5693	1585.1	
5694	1585.2	
5695	1585.2	
5696	1585.3	
5697	1585.3	
5698	1585.4	
5699	1585.3	
5700	1585.3	
5701	1585.4	
5702	1585.4	
5703	1585.4	
5704	1585.4	
5705	1585.5	
5706	1585.4	
5707	1585.4	
5708	1585.5	
5709	1585.5	
5710	1585.5	
5711	1585.6	
5712	1585.5	
5713	1585.5	
5714	1585.7	
5715	1585.6	
5716	1585.5	
5717	1585.6	
5718	1585.6	
5719	1585.6	
5720	1585.6	
5721	1585.7	
5722	1585.6	
5723	1585.7	
5724	1585.8	
5725	1585.7	
5726	1585.8	
5727	1585.7	
5728	1585.9	
5729	1585.8	
5730	1585.9	
5731	1585.9	
5732	1585.9	
5733	1585.9	
5734	1585.9	
5735	1585.9	
5736	1586	
5737	1586	
5738	1586.1	
5739	1586	
5740	1586	
5741	1586	
5742	1586.1	
5743	1586.1	
5744	1586.1	
5745	1586.2	
5746	1586.1	
5747	1586.1	
5748	1586.1	
5749	1586.1	
5750	1586.2	
5751	1586.1	
5752	1586.1	
5753	1586.1	
5754	1586.1	
5755	1586.1	
5756	1586.2	
5757	1586.3	
5758	1586.1	
5759	1586.1	
5760	1586.1	
5761	1586.1	
5762	1586	
5763	1586.1	
5764	1586.2	
5765	1586.1	
5766	1586.1	
5767	1586.1	
5768	1586.1	
5769	1586.2	
5770	1586.1	
5771	1586.1	
5772	1586.1	
5773	1586	
5774	1586.1	
5775	1586	
5776	1586	
5777	1586	
5778	1586	
5779	1586.1	
5780	1586	
5781	1585.9	
5782	1585.9	
5783	1585.9	
5784	1585.9	
5785	1585.9	
5786	1585.9	
5787	1585.8	
5788	1585.9	
5789	1585.8	
5790	1585.8	
5791	1585.7	
5792	1585.8	
5793	1585.8	
5794	1585.7	
5795	1585.7	
5796	1585.7	
5797	1585.7	
5798	1585.8	
5799	1585.7	
5800	1585.7	
5801	1585.6	
5802	1585.6	
5803	1585.7	
5804	1585.7	
5805	1585.6	
5806	1585.5	
5807	1585.5	
5808	1585.5	
5809	1585.5	
5810	1585.4	
5811	1585.5	
5812	1585.5	
5813	1585.4	
5814	1585.4	
5815	1585.4	
5816	1585.4	
5817	1585.4	
5818	1585.4	
5819	1585.3	
5820	1585.4	
5821	1585.4	
5822	1585.2	
5823	1585.3	
5824	1585.4	
5825	1585.3	
5826	1585.3	
5827	1585.3	
5828	1585.2	
5829	1585.2	
5830	1585.2	
5831	1585.1	
5832	1585.2	
5833	1585.2	
5834	1585.2	
5835	1585.1	
5836	1585.2	
5837	1585.1	
5838	1585	
5839	1585	
5840	1585	
5841	1585.2	
5842	1585.1	
5843	1585.1	
5844	1585	
5845	1584.9	
5846	1585	
5847	1585	
5848	1584.9	
5849	1584.9	
5850	1585	
5851	1584.9	
5852	1584.9	
5853	1584.9	
5854	1584.9	
5855	1584.9	
5856	1584.9	
5857	1584.9	
5858	1584.9	
5859	1585	
5860	1585	
5861	1584.9	
5862	1584.9	
5863	1584.8	
5864	1584.8	
5865	1584.8	
5866	1584.7	
5867	1584.8	
5868	1584.7	
5869	1584.7	
5870	1584.7	
5871	1584.7	
5872	1584.6	
5873	1584.7	
5874	1584.7	
5875	1584.7	
5876	1584.7	
5877	1584.7	
5878	1584.7	
5879	1584.6	
5880	1584.6	
5881	1584.6	
5882	1584.6	
5883	1584.5	
5884	1584.5	
5885	1584.5	
5886	1584.5	
5887	1584.4	
5888	1584.4	
5889	1584.3	
5890	1584.5	
5891	1584.4	
5892	1584.4	
5893	1584.4	
5894	1584.4	
5895	1584.4	
5896	1584.4	
5897	1584.4	
5898	1584.4	
5899	1584.2	
5900	1584.3	
5901	1584.3	
5902	1584.3	
5903	1584.3	
5904	1584.2	
5905	1584.3	
5906	1584.2	
5907	1584.3	
5908	1584.2	
5909	1584.2	
5910	1584.3	
5911	1584.3	
5912	1584.3	
5913	1584.2	
5914	1584.2	
5915	1584.2	
5916	1584.2	
5917	1584.3	
5918	1584.2	
5919	1584.3	
5920	1584.3	
5921	1584.2	
5922	1584.2	
5923	1584.3	
5924	1584.2	
5925	1584.2	
5926	1584.3	
5927	1584.2	
5928	1584.3	
5929	1584.3	
5930	1584.4	
5931	1584.3	
5932	1584.3	
5933	1584.4	
5934	1584.4	
5935	1584.3	
5936	1584.4	
5937	1584.5	
5938	1584.4	
5939	1584.5	
5940	1584.6	
5941	1584.6	
5942	1584.6	
5943	1584.5	
5944	1584.6	
5945	1584.6	
5946	1584.6	
5947	1584.7	
5948	1584.8	
5949	1584.7	
5950	1584.7	
5951	1584.8	
5952	1584.7	
5953	1584.7	
5954	1584.7	
5955	1584.7	
5956	1584.8	
5957	1584.7	
5958	1584.8	
5959	1584.8	
5960	1584.8	
5961	1584.7	
5962	1584.8	
5963	1584.8	
5964	1584.8	
5965	1584.9	
5966	1584.9	
5967	1584.9	
5968	1585	
5969	1585	
5970	1585	
5971	1585	
5972	1585.1	
5973	1585.1	
5974	1585.1	
5975	1585.1	
5976	1585.2	
5977	1585.2	
5978	1585.2	
5979	1585.1	
5980	1585.1	
5981	1585.1	
5982	1585.2	
5983	1585.2	
5984	1585.3	
5985	1585.3	
5986	1585.2	
5987	1585.2	
5988	1585.1	
5989	1585.2	
5990	1585.3	
5991	1585.1	
5992	1585.2	
5993	1585.3	
5994	1585.2	
5995	1585.2	
5996	1585.1	
5997	1585.1	
5998	1585.1	
5999	1585.1	
6000	1585.2	
6001	1585.2	
6002	1585.2	
6003	1585.2	
6004	1585.1	
6005	1585.2	
6006	1585.2	
6007	1585.2	
6008	1585.1	
6009	1585.1	
6010	1585.2	
6011	1585.3	
6012	1585.1	
6013	1585.2	
6014	1585.2	
6015	1585.2	
6016	1585.2	
6017	1585.2	
6018	1585.2	
6019	1585.1	
6020	1585.1	
6021	1585.1	
6022	1585.1	
6023	1585.1	
6024	1585.1	
6025	1585	
6026	1585	
6027	1585	
6028	1585.1	
6029	1585	
6030	1585.1	
6031	1585	
6032	1585	
6033	1585	
6034	1584.9	
6035	1585	
6036	1585	
6037	1584.9	
6038	1585	
6039	1584.9	
6040	1584.9	
6041	1585	
6042	1584.9	
6043	1584.9	
6044	1584.9	
6045	1585	
6046	1584.9	
6047	1584.9	
6048	1585	
6049	1584.9	
6050	1585	
6051	1584.9	
6052	1584.9	
6053	1585	
6054	1584.8	
6055	1584.9	
6056	1584.8	
6057	1584.8	
6058	1584.8	
6059	1584.8	
6060	1584.8	
6061	1584.8	
6062	1584.8	
6063	1584.8	
6064	1584.8	
6065	1584.7	
6066	1584.7	
6067	1584.7	
6068	1584.7	
6069	1584.6	
6070	1584.6	
6071	1584.6	
6072	1584.6	
6073	1584.5	
6074	1584.6	
6075	1584.4	
6076	1584.5	
6077	1584.5	
6078	1584.5	
6079	1584.5	
6080	1584.4	
6081	1584.4	
6082	1584.4	
6083	1584.4	
6084	1584.4	
6085	1584.3	
6086	1584.4	
6087	1584.2	
6088	1584.3	
6089	1584.3	
6090	1584.3	
6091	1584.2	
6092	1584.2	
6093	1584	
6094	1584.1	
6095	1584.2	
6096	1584.2	
6097	1584	
6098	1584.1	
6099	1584	
6100	1584	
6101	1584.1	
6102	1584	
6103	1584	
6104	1584	
6105	1584	
6106	1584	
6107	1583.9	
6108	1583.9	
6109	1584	
6110	1584	
6111	1583.9	
6112	1583.9	
6113	1583.9	
6114	1583.9	
6115	1583.9	
6116	1583.9	
6117	1583.8	
6118	1583.7	
6119	1583.8	
6120	1583.7	
6121	1583.7	
6122	1583.7	
6123	1583.6	
6124	1583.6	
6125	1583.6	
6126	1583.6	
6127	1583.6	
6128	1583.5	
6129	1583.6	
6130	1583.6	
6131	1583.5	
6132	1583.5	
6133	1583.4	
6134	1583.4	
6135	1583.4	
6136	1583.4	
6137	1583.4	
6138	1583.4	
6139	1583.4	
6140	1583.4	
6141	1583.4	
6142	1583.4	
6143	1583.4	
6144	1583.3	
6145	1583.4	
6146	1583.3	
6147	1583.3	
6148	1582.1	
6149	1551.5	
6150	1524.6	
6151	1500	
6152	1477.2	
6153	1415.2	
6154	1358.1	
6155	1314.6	
6156	1265.5	
6157	1169.8	
6158	1083.1	
6159	1005.1	
6160	934.69	
6161	870.93	
6162	813.21	
6163	776.12	
6164	726.31	
6165	682.57	
6166	642.55	
6167	606.05	
6168	572.71	
6169	542	
6170	513.89	
6171	487.85	
6172	464	
6173	442.01	
6174	421.55	
6175	402.6	
6176	385.1	
6177	368.73	
6178	353.54	
6179	339.35	
6180	326.13	
6181	313.73	
6182	302.05	
6183	291.24	
6184	280.94	
6185	271.33	
6186	262.26	
6187	253.72	
6188	245.74	
6189	238.19	
6190	230.89	
6191	224.04	
6192	217.49	
6193	211.3	
6194	205.49	
6195	199.82	
6196	194.48	
6197	189.4	
6198	184.52	
6199	179.86	
6200	175.47	
6201	171.17	
6202	167.18	
6203	163.27	
6204	159.52	
6205	155.9	
6206	152.43	
6207	149.03	
6208	145.9	
6209	142.78	
6210	139.86	
6211	136.98	
6212	134.22	
6213	131.57	
6214	125.59	
6215	107.52	
6216	85.679	
6217	69.353	
6218	57.113	
6219	47.778	
6220	40.501	
6221	34.838	
6222	30.178	
6223	26.376	
6224	23.206	
6225	20.489	
6226	18.221	
6227	16.201	
6228	14.547	
6229	13.113	
6230	11.822	
6231	10.634	
6232	9.6211	
6233	8.682	
6234	7.827	
6235	7.132	
6236	6.4346	
6237	5.8112	
6238	5.1656	
6239	4.6554	
6240	4.1798	
